id,hour,temperature,humidity,pressure
772,15:43,5.48,33.93,976.07
773,10:26,4.92,17.97,952.08
774,11:17,51.42,81.19,957.61
775,13:59,47.7,61.78,908.94
776,10:08,19.63,82.3,911.9
777,22:29,42.7,18.95,932.98
778,10:54,16.92,28.87,986.23
779,18:00,14.7,47.77,944.75
780,12:25,1.38,38.95,903.6
781,20:48,32.15,13.2,963.38
782,16:19,16.26,28.79,890.57
783,20:04,29.59,36.42,986.09
784,22:59,30.4,93.61,1003.08
785,20:09,45.06,11.17,952.03
786,18:01,30.54,96.98,957.63
787,18:25,55.54,35.46,1004.17
788,13:43,4.91,80.17,911.67
789,12:50,39.43,71.43,980.58
790,13:51,14.23,89.35,964.89
791,22:13,43.41,46.33,891.21
792,14:18,16.91,10.32,920.51
793,19:17,25.24,46.98,947.07
794,22:00,22.48,4.21,891.55
795,18:43,13.44,19.07,936.61
796,22:27,23.47,15.72,976.27
797,11:01,33.37,24.88,985.92
798,16:54,43.96,85.74,955.52
799,18:27,42.08,40.19,914.52
800,13:10,56.67,88.79,998.19
801,17:41,9.72,75.31,993.65
802,20:32,59.58,64.31,881.48
803,13:50,24.66,55.34,1008.39
804,15:09,53.51,63.37,988.65
805,20:59,39.1,1.19,952.49
806,21:30,2.19,30.06,982.81
807,10:02,31.49,15.87,935.08
808,11:34,35.69,65.17,934.72
809,12:48,20.98,31.96,962.43
810,11:28,42.52,61.73,878.49
811,16:54,22.17,85.42,930.07
812,14:58,33.06,82.87,951.0
813,18:37,0.98,74.83,952.36
814,21:17,50.41,58.34,908.99
815,18:26,52.81,58.2,980.7
816,22:16,12.45,95.63,913.33
817,17:51,2.97,54.1,898.72
818,22:06,51.43,45.17,912.64
819,22:13,45.1,29.55,898.88
820,16:46,32.65,21.6,893.13
821,14:27,15.91,43.63,906.61
822,21:10,25.64,52.87,954.95
823,18:41,59.21,72.94,999.12
824,17:28,28.45,55.9,949.39
825,20:17,6.37,26.76,878.35
826,12:28,36.37,14.84,935.47
827,12:10,51.87,36.67,984.45
828,11:20,10.94,57.13,978.03
829,19:12,41.53,68.62,955.81
830,22:15,41.74,48.19,1002.46
831,22:03,36.33,71.46,940.95
832,10:53,38.36,29.97,899.95
833,22:09,41.9,93.39,893.0
834,18:43,12.86,27.36,992.74
835,12:35,42.92,67.18,911.51
836,11:07,13.35,18.53,934.44
837,13:45,43.59,87.95,960.81
838,20:39,41.89,83.31,1004.39
839,21:27,34.94,52.49,936.2
840,14:27,27.45,0.3,985.98
841,18:38,47.38,5.18,907.34
842,16:25,16.65,15.37,883.88
843,21:40,9.23,6.93,1006.48
844,10:51,20.61,74.22,902.67
845,14:09,16.16,38.73,928.93
846,20:54,59.93,31.11,979.4
847,12:28,56.89,91.42,952.93
848,17:56,59.42,77.23,926.33
849,14:46,42.26,95.69,1011.48
850,15:56,56.81,76.11,993.75
851,10:32,24.37,27.82,913.48
852,21:57,35.77,94.15,979.92
853,11:50,41.11,76.32,1010.03
854,20:58,52.73,31.49,946.03
855,10:12,48.79,21.58,957.92
856,17:29,59.88,7.54,900.11
857,12:37,40.1,96.3,956.5
858,21:57,45.46,46.36,944.64
859,16:52,34.33,90.13,970.32
860,13:07,44.32,85.04,933.58
861,13:01,43.74,66.99,894.88
862,10:51,9.29,73.33,946.29
863,17:55,10.03,16.23,910.49
864,16:32,3.81,81.75,900.03
865,21:02,26.45,68.1,909.06
866,12:47,28.42,69.85,872.48
867,12:23,48.12,70.62,939.56
868,21:56,29.21,61.33,981.99
869,12:56,27.29,75.17,902.89
870,21:54,31.72,77.92,982.19
871,17:48,39.42,4.75,943.54
872,14:07,26.07,83.71,946.19
873,20:26,24.28,73.13,958.76
874,17:33,13.77,7.33,993.02
875,17:15,5.49,57.18,923.34
876,15:03,1.91,11.43,933.55
877,18:05,4.27,86.99,875.94
878,17:43,2.51,70.8,887.42
879,21:04,19.31,69.56,906.92
880,13:37,4.0,28.08,924.97
881,16:36,59.19,54.34,939.38
882,10:54,7.15,93.22,918.93
883,10:17,31.59,10.95,892.41
884,16:35,40.04,2.13,898.04
885,20:22,8.35,99.01,948.85
886,20:03,50.74,89.85,877.38
887,10:27,16.29,99.22,959.65
888,19:01,40.08,81.43,946.35
889,13:41,2.24,73.69,913.29
890,21:11,17.05,41.73,948.7
891,17:08,4.15,77.71,890.37
892,22:35,31.84,39.67,1010.7
893,16:04,8.07,48.16,903.85
894,18:12,13.91,58.66,961.94
895,12:43,1.05,33.08,1003.25
896,14:02,9.01,54.91,985.0
897,14:50,28.21,45.42,897.22
898,20:13,9.7,43.3,888.79
899,22:12,36.81,2.57,968.61
900,16:15,57.84,67.74,905.66
901,18:19,15.48,53.89,882.17
902,13:10,47.68,6.71,967.14
903,10:38,50.4,41.25,906.97
904,11:05,7.61,67.07,1004.6
905,21:57,39.18,97.44,952.62
906,15:55,4.33,9.38,887.17
907,18:06,23.16,1.05,904.32
908,21:42,52.58,15.8,892.47
909,16:55,25.07,92.14,926.82
910,10:22,0.75,50.27,990.18
911,19:03,34.32,70.03,941.99
912,12:11,15.75,36.43,960.33
913,11:05,1.06,1.27,963.12
914,14:27,38.68,4.07,927.93
915,15:04,50.36,7.59,896.36
916,12:10,15.04,46.71,946.61
917,19:37,38.16,48.68,985.62
918,14:45,30.77,99.32,1012.11
919,20:09,3.05,2.35,921.25
920,18:17,39.85,88.59,878.09
921,19:29,50.68,84.22,919.87
922,19:54,11.84,21.88,879.09
923,13:42,41.91,64.26,885.09
924,17:30,52.34,66.47,953.42
925,19:20,55.85,55.87,931.91
926,13:50,40.73,14.35,1008.12
927,10:50,39.76,13.27,904.02
928,17:53,59.25,60.07,933.86
929,22:45,30.83,10.59,1010.36
930,11:58,10.43,91.24,976.95
931,13:31,36.95,87.66,952.57
932,15:35,52.2,18.0,944.34
933,22:28,55.47,54.41,928.51
934,10:51,28.39,94.76,1005.9
935,19:38,12.32,26.45,873.22
936,15:41,37.73,26.89,1001.75
937,20:34,57.17,24.31,993.7
938,19:59,13.95,55.87,993.76
939,12:59,3.06,46.22,875.99
940,18:59,23.04,55.18,946.66
941,18:49,0.07,18.73,961.93
942,11:13,44.02,41.4,954.16
943,11:25,9.14,79.43,998.75
944,17:45,33.76,18.18,925.63
945,10:35,42.22,17.74,894.98
946,20:43,21.69,23.34,883.21
947,17:50,54.23,60.35,892.5
948,19:42,16.33,78.48,932.25
949,22:19,35.18,77.7,966.74
950,16:42,52.15,80.29,975.05
951,18:11,59.43,11.05,883.12
952,12:29,42.83,85.91,941.18
953,22:43,6.52,75.78,922.08
954,18:03,5.41,60.51,887.57
955,20:51,25.81,49.33,974.28
956,21:27,31.24,6.15,936.43
957,14:03,24.54,9.18,903.36
958,21:51,48.09,21.29,974.9
959,12:50,17.35,8.67,875.41
960,16:24,6.68,47.39,943.25
961,16:13,9.42,27.35,945.59
962,21:05,11.13,53.3,928.21
963,17:47,26.36,11.53,910.25
964,21:59,40.58,5.11,941.69
965,21:26,2.48,15.6,930.97
966,12:43,18.21,55.35,962.96
967,15:24,28.77,77.32,906.19
968,21:09,11.5,94.23,999.08
969,18:52,20.43,67.44,1010.15
970,22:34,47.39,88.44,893.0
971,20:46,33.15,74.6,948.26
972,17:48,40.56,39.77,1009.56
973,12:38,28.04,55.82,935.3
974,11:27,45.54,97.53,903.32
975,18:55,8.19,82.65,1004.06
976,16:18,40.46,79.05,966.67
977,14:52,43.57,78.55,967.56
978,15:36,52.92,88.16,956.81
979,10:14,16.18,30.78,879.14
980,12:45,17.28,50.06,949.21
981,10:15,2.87,2.39,901.57
982,12:15,19.3,86.52,898.39
983,17:34,26.07,19.56,889.38
984,11:20,56.62,43.13,997.89
985,21:52,24.67,34.28,957.34
986,11:26,16.89,50.77,936.63
987,11:55,11.15,24.73,877.51
988,11:40,33.65,10.09,902.44
989,21:43,13.96,9.96,959.97
990,18:05,23.28,30.92,886.56
991,14:06,53.32,47.41,925.23
992,19:55,40.51,21.33,892.64
993,15:54,56.04,48.06,915.18
994,21:39,0.22,44.23,922.53
995,21:20,31.9,9.41,977.18
996,14:39,22.54,19.86,923.73
997,16:34,40.69,3.27,888.44
998,12:45,7.33,88.13,969.56
999,14:59,8.01,92.23,976.31
1000,10:09,36.35,68.37,942.98
