id,hour,temperature,humidity,pressure
773,19:45,1.66,17.34,998.07
774,17:08,58.02,42.26,992.08
775,21:37,52.57,2.96,995.86
776,22:04,17.56,21.52,1003.76
777,18:37,34.64,12.94,937.59
778,11:21,42.03,7.02,1006.8
779,10:19,16.2,18.01,987.27
780,11:18,42.7,60.09,938.32
781,18:11,2.64,99.96,916.55
782,13:58,21.56,72.93,1009.04
783,14:59,34.83,77.61,974.52
784,21:57,11.12,11.04,899.68
785,16:02,12.82,55.82,946.72
786,21:07,55.03,36.05,878.36
787,16:28,57.77,17.69,957.71
788,21:58,21.19,57.53,921.24
789,17:40,42.91,87.49,951.0
790,22:38,36.25,6.76,962.56
791,11:41,55.53,9.02,879.27
792,10:20,6.38,28.55,967.99
793,14:53,56.83,38.11,956.06
794,17:00,18.75,47.76,938.38
795,18:14,51.82,85.83,997.45
796,12:19,4.27,4.51,975.84
797,17:55,58.8,71.9,927.71
798,18:50,16.75,42.34,1012.75
799,12:15,36.19,33.55,909.92
800,14:17,25.28,56.19,873.01
801,17:14,34.38,1.43,986.39
802,16:35,19.86,36.92,908.73
803,14:25,53.98,10.03,989.97
804,20:54,50.16,48.12,988.11
805,11:47,44.67,89.66,964.27
806,11:39,47.33,9.14,918.89
807,21:59,11.99,74.68,1008.38
808,13:02,42.44,82.9,990.54
809,10:42,33.72,18.9,909.55
810,12:44,7.01,77.24,874.99
811,14:58,54.97,24.76,977.54
812,12:06,55.85,73.16,905.84
813,20:58,10.78,79.53,958.64
814,20:14,21.87,48.19,910.13
815,16:03,43.92,32.94,919.68
816,17:44,1.24,85.35,902.82
817,17:43,40.62,72.25,987.71
818,13:31,10.27,0.23,955.8
819,14:49,21.29,42.03,941.21
820,11:05,51.03,21.27,933.94
821,19:35,51.03,0.37,940.4
822,16:42,53.11,47.55,963.33
823,10:05,32.77,46.14,935.47
824,14:34,54.3,28.12,920.64
825,21:39,42.8,82.03,979.81
826,11:55,32.92,87.68,991.88
827,14:31,27.36,10.64,945.84
828,21:38,58.33,29.25,986.31
829,20:45,23.76,57.28,914.61
830,12:16,46.81,55.5,1012.0
831,10:08,38.97,38.17,993.2
832,15:17,1.08,67.08,1009.87
833,21:55,20.03,31.21,925.57
834,17:30,28.79,44.49,923.79
835,16:29,42.13,81.76,935.28
836,15:16,54.13,54.92,910.85
837,14:22,33.11,27.76,999.34
838,15:05,1.62,25.82,951.22
839,11:36,51.72,72.65,938.09
840,17:39,46.14,68.19,989.8
841,14:21,7.86,36.6,934.04
842,10:31,12.68,21.36,945.85
843,10:21,26.38,68.26,923.66
844,11:45,17.29,24.65,941.1
845,20:11,46.82,8.63,889.9
846,11:59,2.63,0.67,977.59
847,15:35,55.86,34.47,906.97
848,10:55,53.67,4.86,960.35
849,10:52,45.86,10.44,906.52
850,15:20,8.12,59.97,878.47
851,21:33,18.61,96.55,917.54
852,17:59,39.28,28.01,1010.19
853,20:31,1.62,13.87,972.37
854,15:02,44.66,15.58,928.71
855,14:36,57.36,43.4,895.49
856,17:51,15.23,72.99,937.71
857,22:53,37.19,87.28,894.42
858,20:29,17.87,36.88,914.45
859,22:41,34.13,50.41,991.5
860,12:23,44.52,25.72,870.98
861,20:46,38.06,93.62,924.07
862,16:56,59.71,38.15,887.64
863,22:32,29.97,70.63,932.03
864,18:56,49.72,17.56,894.47
865,21:40,56.37,94.12,1008.62
866,12:30,2.17,88.34,906.34
867,20:46,19.41,55.17,996.35
868,19:00,32.12,74.29,905.11
869,19:40,16.0,0.21,894.66
870,22:19,12.99,87.57,991.65
871,14:06,30.29,56.16,998.98
872,10:48,4.14,41.91,1000.67
873,17:30,12.23,10.02,871.3
874,19:22,27.56,29.26,943.89
875,10:40,27.87,69.85,874.42
876,11:06,21.83,62.73,874.5
877,22:02,14.39,18.07,895.38
878,14:45,0.55,14.13,978.54
879,21:52,29.68,87.09,931.25
880,20:34,48.68,73.48,1007.12
881,19:54,9.32,39.7,894.56
882,20:52,51.43,71.56,892.14
883,10:30,4.8,24.68,1002.56
884,11:23,39.88,88.11,961.51
885,14:37,2.92,33.92,886.7
886,22:46,59.77,85.05,920.84
887,16:31,54.89,57.14,911.9
888,12:10,30.97,5.12,909.44
889,22:40,44.55,17.03,976.66
890,17:52,15.82,78.84,921.47
891,10:04,45.27,1.46,872.87
892,20:10,4.58,26.79,998.12
893,20:16,38.65,60.83,990.81
894,11:59,37.74,59.37,907.43
895,10:58,50.05,92.92,986.92
896,10:50,28.03,75.44,880.3
897,21:43,36.28,80.25,941.31
898,10:37,51.57,19.52,875.07
899,19:50,46.44,25.08,988.48
900,20:45,43.18,6.35,932.06
901,15:03,26.51,16.57,932.28
902,19:51,3.71,89.7,911.32
903,22:33,24.76,65.27,977.35
904,10:12,21.6,77.48,905.99
905,21:30,58.51,27.14,928.47
906,15:44,46.15,67.86,891.54
907,14:29,25.69,15.2,977.64
908,18:48,32.51,62.75,932.0
909,13:40,6.6,43.82,949.04
910,12:00,55.26,99.73,984.07
911,21:32,53.57,78.14,889.8
912,19:21,6.41,93.12,1008.65
913,11:18,56.35,65.89,996.55
914,20:57,17.38,10.32,932.66
915,21:21,33.53,6.15,957.95
916,13:12,4.78,45.6,1010.57
917,20:07,35.24,6.22,910.55
918,14:53,25.17,45.36,905.52
919,21:58,56.35,10.77,942.23
920,14:49,57.52,88.08,920.0
921,10:15,6.31,1.75,921.27
922,21:06,2.56,32.57,894.17
923,11:43,24.06,14.08,876.9
924,12:20,15.54,29.84,902.18
925,15:44,17.64,27.09,927.85
926,19:32,32.55,43.88,928.91
927,11:25,9.98,49.23,975.06
928,10:55,42.03,24.88,972.01
929,16:42,37.46,95.0,1009.3
930,14:33,34.58,3.13,908.52
931,12:55,12.84,28.21,926.07
932,10:07,49.94,65.86,1001.72
933,14:26,21.58,21.5,874.99
934,14:52,8.95,9.46,883.35
935,14:32,49.63,18.84,915.19
936,13:49,20.02,29.5,891.61
937,11:23,37.06,33.86,977.84
938,21:11,9.82,81.79,953.91
939,11:04,52.81,2.47,992.1
940,20:26,5.36,66.63,885.85
941,11:35,1.44,83.8,897.84
942,14:50,28.77,9.92,940.25
943,20:29,56.9,52.37,973.69
944,22:17,45.19,10.76,933.85
945,18:55,51.64,23.7,951.79
946,20:45,50.83,4.01,972.35
947,18:26,30.26,61.81,903.7
948,16:21,44.54,98.65,958.97
949,11:34,19.38,76.67,950.32
950,22:04,16.57,88.24,871.88
951,20:16,36.08,67.54,883.05
952,14:56,28.05,35.79,973.9
953,12:46,37.15,81.48,907.03
954,16:42,52.69,47.86,912.75
955,11:43,10.93,68.37,989.56
956,14:52,37.75,19.83,998.76
957,13:17,12.96,43.13,920.43
958,18:03,2.59,21.98,982.93
959,15:05,18.46,31.43,888.19
960,13:13,3.65,65.18,981.93
961,17:32,30.79,88.41,998.92
962,19:34,44.96,19.35,922.69
963,11:19,7.56,5.82,950.43
964,11:18,21.91,83.91,940.77
965,15:13,49.5,49.13,984.98
966,20:24,0.55,92.59,976.96
967,14:20,33.99,19.0,916.8
968,19:28,17.63,42.33,997.22
969,12:36,39.18,18.01,901.09
970,19:25,33.73,44.91,885.95
971,18:12,56.56,78.76,944.02
972,15:55,14.45,75.5,928.88
973,21:18,29.36,54.15,957.19
974,11:19,43.45,15.72,911.66
975,13:42,2.56,73.78,916.82
976,16:10,16.71,76.84,955.13
977,18:44,30.98,53.24,912.73
978,22:46,44.52,2.91,889.15
979,15:39,45.75,91.02,950.11
980,16:54,1.05,48.44,996.82
981,10:13,0.81,96.36,933.53
982,14:32,29.95,31.8,903.87
983,13:30,34.04,92.32,890.05
984,12:46,33.39,16.98,943.34
985,13:26,33.18,36.83,932.49
986,16:17,39.9,75.22,929.24
987,14:31,42.19,32.7,914.26
988,22:23,55.91,72.23,895.08
989,22:43,52.49,21.7,996.91
990,12:52,33.87,86.61,958.58
991,19:15,31.16,26.93,973.16
992,21:46,17.25,60.95,962.84
993,15:18,36.91,63.82,967.76
994,20:59,7.7,37.18,884.14
995,17:51,33.77,59.5,961.43
996,15:12,34.24,53.49,970.95
997,13:50,1.12,45.48,911.3
998,20:48,42.79,72.98,901.65
999,18:07,55.18,77.41,987.39
1000,21:04,42.75,31.36,955.65
